customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
2018-QKYGT;Male;0;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 81,05 ; R$ 81,05 ;No
2792-VPPET;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check; R$ 20,50 ; R$ 76,95 ;No
7409-JURKQ;Female;0;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 111,80 ; R$ 5.809,75 ;No
3247-MHJKM;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,20 ; R$ 20,20 ;No
1964-SVLEA;Male;0;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check; R$ 19,70 ; R$ 415,90 ;No
4587-NUKOX;Female;0;No;No;3;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 79,10 ; R$ 246,50 ;Yes
7297-DVYGA;Female;0;No;No;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic); R$ 19,85 ; R$ 996,95 ;No
2239-CGBUZ;Female;0;Yes;No;51;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic); R$ 60,50 ; R$ 3.145,15 ;No
0854-UYHZD;Female;0;Yes;Yes;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 19,55 ; R$ 265,30 ;No
7243-LCGGZ;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,90 ; R$ 20,90 ;No
8267-KFGYD;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; R$ 21,05 ; R$ 21,05 ;No
4890-VMUAV;Male;0;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Electronic check; R$ 71,50 ; R$ 4.576,30 ;No
9261-WDCAF;Male;0;No;No;3;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;No;Mailed check; R$ 54,65 ; R$ 189,10 ;No
3764-MNMOI;Male;0;No;No;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 19,20 ; R$ 908,15 ;No
7442-YGZFK;Male;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 49,80 ; R$ 49,80 ;No
0420-BWTPW;Male;0;No;Yes;8;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 25,50 ; R$ 215,20 ;Yes
8229-BUJHX;Female;0;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 20,50 ; R$ 1.500,95 ;No
7449-HVPIV;Male;0;Yes;Yes;55;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic); R$ 90,40 ; R$ 5.099,15 ;No
5504-WSIUR;Female;0;No;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;One year;Yes;Bank transfer (automatic); R$ 90,25 ; R$ 6.385,95 ;No
8183-ONMXC;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; R$ 80,75 ; R$ 159,45 ;Yes
8466-PZBLH;Male;0;Yes;Yes;67;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic); R$ 104,60 ; R$ 6.885,75 ;No
9614-RMGHA;Male;0;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic); R$ 91,85 ; R$ 5.940,85 ;Yes
8735-IJJEG;Male;0;Yes;No;14;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic); R$ 50,20 ; R$ 668,85 ;No
0564-MUUQK;Female;0;Yes;Yes;20;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 95,50 ; R$ 1.916,20 ;No
5054-IEXZT;Male;0;No;Yes;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 75,35 ; R$ 75,35 ;Yes
5834-ASPWA;Male;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 75,45 ; R$ 75,45 ;Yes
0701-RFGFI;Female;0;Yes;Yes;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 95,40 ; R$ 4.613,95 ;No
0019-EFAEP;Female;0;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Bank transfer (automatic); R$ 101,30 ; R$ 7.261,25 ;No
5619-PTMIK;Female;0;Yes;No;46;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 53,10 ; R$ 2.459,80 ;No
3737-XBQDD;Male;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 84,85 ; R$ 2.048,80 ;No
5882-CMAZQ;Female;0;Yes;Yes;5;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check; R$ 34,25 ; R$ 163,55 ;No
5846-QFDFI;Female;0;Yes;Yes;33;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Credit card (automatic); R$ 88,60 ; R$ 2.888,70 ;No
4445-KWOKW;Female;0;No;No;42;Yes;Yes;DSL;Yes;Yes;No;No;No;No;One year;Yes;Bank transfer (automatic); R$ 60,15 ; R$ 2.421,60 ;No
3511-APPBJ;Male;0;No;No;23;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic); R$ 99,95 ; R$ 2.292,75 ;No
7967-HYCDE;Male;0;No;No;8;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic); R$ 70,70 ; R$ 553,40 ;No
2430-RRYUW;Male;0;No;No;66;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;Yes;Mailed check; R$ 54,80 ; R$ 3.465,70 ;No
3948-XHGNA;Male;0;No;No;24;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 49,55 ; R$ 1.210,40 ;Yes
3723-BFBGR;Male;1;No;No;24;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic); R$ 54,80 ; R$ 1.291,30 ;No
0565-IYCGT;Male;0;No;No;69;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic); R$ 78,60 ; R$ 5.356,45 ;Yes
5447-WZAFP;Female;0;No;No;53;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Mailed check; R$ 100,30 ; R$ 5.200,80 ;No
5110-CHOPY;Female;0;No;No;60;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;Two year;No;Electronic check; R$ 53,60 ; R$ 3.237,05 ;No
5445-UTODQ;Female;0;Yes;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 81,10 ; R$ 576,65 ;Yes
4425-OWHWB;Female;0;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic); R$ 19,35 ; R$ 433,75 ;No
7892-QVYKW;Female;0;Yes;Yes;23;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; R$ 85,60 ; R$ 1.868,40 ;No
9675-ICXCT;Male;0;Yes;Yes;72;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check; R$ 80,80 ; R$ 5.728,55 ;No
1024-VRZHF;Male;0;Yes;No;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 74,95 ; R$ 825,70 ;Yes
4703-MQYKT;Male;0;No;No;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 19,60 ; R$ 390,40 ;No
9497-QCMMS;Male;1;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 93,55 ; R$ 93,55 ;Yes
5692-ICXLW;Male;1;No;No;31;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 90,70 ; R$ 2.845,15 ;No
0602-DDUML;Female;0;No;No;57;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check; R$ 69,75 ; R$ 3.894,40 ;No
2208-MPXIO;Female;0;Yes;Yes;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic); R$ 20,00 ; R$ 886,40 ;No
1960-UYCNN;Male;0;No;No;10;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 95,25 ; R$ 1.021,55 ;No
0348-SDKOL;Female;0;Yes;No;58;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic); R$ 102,10 ; R$ 5.885,40 ;Yes
3190-FZATL;Male;0;No;Yes;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 19,95 ; R$ 268,40 ;No
7336-RLLRH;Male;0;Yes;No;27;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;One year;No;Mailed check; R$ 80,85 ; R$ 2.204,35 ;No
4373-MAVJG;Female;0;Yes;Yes;14;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 90,90 ; R$ 1.259,00 ;Yes
8901-HJXTF;Female;0;Yes;Yes;12;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check; R$ 29,20 ; R$ 309,10 ;Yes
7710-JSYOA;Female;0;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Two year;Yes;Bank transfer (automatic); R$ 93,30 ; R$ 6.398,05 ;No
5419-KLXBN;Female;0;Yes;Yes;25;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic); R$ 89,15 ; R$ 2.257,75 ;Yes
3424-NMNBO;Male;1;Yes;No;58;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check; R$ 108,85 ; R$ 6.287,25 ;Yes
9885-MFVSU;Female;0;Yes;Yes;35;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Two year;Yes;Credit card (automatic); R$ 46,35 ; R$ 1.662,05 ;No
4514-GFCFI;Female;1;No;No;16;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 84,75 ; R$ 1.350,15 ;Yes
0607-MVMGC;Male;0;Yes;Yes;45;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic); R$ 78,75 ; R$ 3.600,65 ;No
3365-SAIGS;Female;0;No;No;17;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 83,55 ; R$ 1.329,15 ;No
9828-AOQLM;Female;0;Yes;Yes;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 45,70 ; R$ 45,70 ;Yes
8022-BECSI;Male;0;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 19,60 ; R$ 422,50 ;No
8000-REIQB;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 69,95 ; R$ 69,95 ;Yes
9993-LHIEB;Male;0;Yes;Yes;67;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check; R$ 67,85 ; R$ 4.627,65 ;No
0266-CLZKZ;Female;0;Yes;Yes;67;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 105,65 ; R$ 6.717,90 ;No
7615-ESMYF;Female;0;Yes;No;2;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check; R$ 44,60 ; R$ 97,10 ;Yes
3858-VOBET;Male;0;No;No;23;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 74,95 ; R$ 1.710,45 ;Yes
7020-OZKXZ;Female;1;No;No;9;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic); R$ 75,50 ; R$ 637,40 ;No
3977-QCRSL;Female;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,15 ; R$ 117,95 ;No
0017-DINOC;Male;0;No;No;54;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Two year;No;Credit card (automatic); R$ 45,20 ; R$ 2.460,55 ;No
1447-PJGGA;Female;0;No;No;57;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check; R$ 95,25 ; R$ 5.464,65 ;Yes
8565-CLBZW;Male;0;No;No;24;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check; R$ 89,85 ; R$ 2.165,05 ;Yes
9139-WQQDY;Female;0;Yes;Yes;49;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Mailed check; R$ 100,45 ; R$ 4.941,80 ;Yes
0224-HJAPT;Male;0;No;No;5;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 47,15 ; R$ 223,15 ;Yes
8086-OVPWV;Male;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 80,20 ; R$ 181,10 ;Yes
9430-FRQOC;Female;0;No;Yes;4;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check; R$ 87,10 ; R$ 341,45 ;Yes
7639-OPLNG;Male;0;Yes;Yes;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic); R$ 79,25 ; R$ 5.731,85 ;No
3074-GQWYX;Male;0;No;No;5;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 75,90 ; R$ 357,75 ;Yes
1492-QGCLU;Male;0;Yes;Yes;53;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Electronic check; R$ 85,70 ; R$ 4.616,10 ;No
6845-RGTYS;Female;0;Yes;No;47;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 98,75 ; R$ 4.533,70 ;Yes
7328-OWMOM;Female;0;No;Yes;31;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic); R$ 20,10 ; R$ 589,25 ;No
4418-LZMSV;Male;0;Yes;Yes;13;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic); R$ 61,80 ; R$ 750,10 ;No
5155-AZQPB;Female;0;Yes;Yes;28;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 49,90 ; R$ 1.410,25 ;No
8861-HGGKB;Female;0;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; R$ 86,45 ; R$ 830,85 ;Yes
1087-GRUYI;Male;0;Yes;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 20,40 ; R$ 743,50 ;No
7065-YUNRY;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 45,30 ; R$ 45,30 ;Yes
7694-VLBWQ;Male;0;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Electronic check; R$ 104,10 ; R$ 7.040,85 ;Yes
2546-KZAAT;Male;0;Yes;No;52;Yes;No;DSL;Yes;Yes;No;No;Yes;Yes;One year;Yes;Mailed check; R$ 75,40 ; R$ 3.865,45 ;No
0181-RITDD;Male;0;Yes;Yes;62;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check; R$ 108,15 ; R$ 6.825,65 ;No
5989-PGKJB;Female;0;No;No;16;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 86,25 ; R$ 1.340,10 ;No
4795-KTRTH;Female;1;Yes;No;5;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 81,00 ; R$ 371,65 ;Yes
8272-ONJLV;Male;0;No;No;12;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Electronic check; R$ 95,70 ; R$ 1.184,00 ;No
1488-PBLJN;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 116,85 ; R$ 8.477,70 ;No
0308-GIQJT;Male;1;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic); R$ 105,75 ; R$ 7.382,85 ;No
3778-FOAQW;Female;0;Yes;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 20,15 ; R$ 456,85 ;No
4452-ROHMO;Female;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 19,60 ; R$ 331,60 ;No
6481-OGDOO;Male;0;Yes;No;67;Yes;No;Fiber optic;Yes;Yes;No;No;No;Yes;One year;Yes;Credit card (automatic); R$ 90,60 ; R$ 6.056,15 ;Yes
3090-LETTY;Male;0;No;Yes;2;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic); R$ 60,95 ; R$ 134,60 ;No
5349-AZPEW;Female;0;Yes;Yes;5;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 25,05 ; R$ 125,50 ;No
3753-TSEMP;Female;0;Yes;No;15;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check; R$ 88,15 ; R$ 1.390,60 ;Yes
8305-VHZBZ;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; R$ 20,20 ; R$ 20,20 ;Yes
9720-JJJOR;Male;0;Yes;Yes;41;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Bank transfer (automatic); R$ 60,30 ; R$ 2.511,30 ;No
8100-HZZLJ;Female;0;No;Yes;43;Yes;No;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 63,95 ; R$ 2.737,05 ;No
8775-ERLNB;Male;1;Yes;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 74,30 ; R$ 74,30 ;No
8309-IEYJD;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 70,60 ; R$ 70,60 ;No
9172-JITSM;Female;0;Yes;Yes;26;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 90,80 ; R$ 2.361,80 ;Yes
6298-QDFNH;Male;0;No;No;22;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 79,35 ; R$ 1.730,35 ;Yes
7398-HPYZQ;Male;0;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic); R$ 90,55 ; R$ 6.404,00 ;No
3546-GHEAE;Male;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 19,45 ; R$ 165,35 ;No
7361-YPXFS;Female;1;No;No;28;Yes;Yes;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic); R$ 64,45 ; R$ 1.867,60 ;No
6557-BZXLQ;Male;1;No;No;16;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 69,65 ; R$ 1.043,30 ;No
2550-QHZGP;Male;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 19,50 ; R$ 128,60 ;No
7519-JTWQH;Female;0;No;No;69;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 110,50 ; R$ 7.455,45 ;No
2538-OIMXF;Female;0;No;Yes;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; R$ 24,70 ; R$ 24,70 ;No
8543-MSDMF;Male;0;No;No;3;Yes;No;DSL;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 77,40 ; R$ 206,15 ;No
9961-JBNMK;Male;1;No;No;21;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic); R$ 96,80 ; R$ 2.030,30 ;Yes
1170-SASML;Female;0;Yes;No;69;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 85,40 ; R$ 5.869,40 ;No
4872-JCVCA;Female;0;Yes;No;71;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic); R$ 47,60 ; R$ 3.377,80 ;No
5346-BZCHP;Female;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 19,40 ; R$ 1.346,20 ;No
2038-LLMLM;Female;0;No;No;48;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 103,85 ; R$ 4.946,05 ;No
6173-ITPWD;Male;0;Yes;No;47;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 83,35 ; R$ 4.065,00 ;Yes
9734-UYXQI;Female;0;No;No;2;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 49,40 ; R$ 106,55 ;Yes
1216-BGTSP;Male;0;No;No;45;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic); R$ 108,45 ; R$ 4.964,70 ;No
4138-NAXED;Male;0;No;No;51;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic); R$ 81,00 ; R$ 4.085,75 ;No
2189-UXTKY;Female;0;Yes;No;22;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 79,20 ; R$ 1.742,75 ;Yes
0744-BIKKF;Male;0;No;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic); R$ 86,65 ; R$ 6.224,80 ;No
7483-IQWIB;Male;0;Yes;Yes;37;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 92,95 ; R$ 3.415,25 ;No
5248-KWLAR;Male;0;Yes;Yes;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Electronic check; R$ 90,35 ; R$ 6.325,25 ;No
4958-GZWIY;Male;0;Yes;Yes;7;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check; R$ 48,70 ; R$ 340,25 ;Yes
7996-MHXLW;Female;0;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic); R$ 25,15 ; R$ 1.683,60 ;No
7833-PKIHD;Male;0;Yes;Yes;51;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 76,40 ; R$ 3.966,30 ;No
7061-OVMIM;Female;0;Yes;Yes;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic); R$ 19,55 ; R$ 608,50 ;No
5153-RTHKF;Female;0;No;No;34;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check; R$ 85,35 ; R$ 2.896,60 ;No
1852-QSWCD;Male;0;Yes;Yes;64;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; R$ 24,80 ; R$ 1.514,85 ;No
4832-VRBMR;Male;1;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 103,15 ; R$ 6.792,45 ;No
9079-LWTFD;Male;0;No;No;47;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;No;Mailed check; R$ 100,75 ; R$ 4.669,20 ;No
6356-ELRKD;Female;0;No;No;1;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 95,60 ; R$ 95,60 ;Yes
8624-GIOUT;Female;0;No;No;49;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 59,75 ; R$ 2.934,30 ;Yes
3392-EHMNK;Female;0;Yes;Yes;67;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Two year;No;Credit card (automatic); R$ 94,10 ; R$ 6.302,80 ;No
5986-WWXDV;Male;0;No;Yes;39;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic); R$ 19,35 ; R$ 779,20 ;No
3061-BCKYI;Male;0;No;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 19,90 ; R$ 283,75 ;No
6179-GJPSO;Female;1;No;No;43;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic); R$ 108,15 ; R$ 4.600,70 ;Yes
7901-TBKJX;Male;1;No;No;56;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 101,05 ; R$ 5.594,00 ;No
7228-PAQPD;Female;0;No;No;14;Yes;No;DSL;No;No;No;Yes;No;Yes;One year;No;Credit card (automatic); R$ 59,10 ; R$ 772,85 ;No
